"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2020-01-31,"44428","OH","Youngstown-Warren-Boardman","Trumbull County","Kinsman",11379,911,-0.0045,0.0151,0.0465,1235
2020-01-31,"63822","MO",,"Stoddard County","Bernie",11380,759,-0.0043,0.0175,0.0002,1196
2020-01-31,"77702","TX","Beaumont-Port Arthur","Jefferson County","Beaumont",11381,1011,-0.0188,-0.069,-0.0597,1009
2020-01-31,"10958","NY","New York-Newark-Jersey City","Orange County","Wawayanda",11382,1571,-0.0226,-0.0269,0.0033,1189
2020-01-31,"44253","OH","Cleveland-Elyria","Medina County","Litchfield",11383,1426,0.0012,-0.0118,-0.0065,1377
2020-01-31,"03574","NH","Claremont-Lebanon","Grafton County","Bethlehem",11384,1609,-0.0235,-0.0342,0.1232,1414
2020-01-31,"30170","GA","Atlanta-Sandy Springs-Roswell","Carroll County","Carrollton",11385,1168,0.0101,0.0067,0.0576,1017
2020-01-31,"55322","MN","Minneapolis-St. Paul-Bloomington","Carver County","Cologne",11386,1709,-0.0135,-0.0517,-0.0414,1374
2020-01-31,"18372","PA","East Stroudsburg","Monroe County","Pocono Township",11387,1364,0.0156,-0.0083,0.033,2333
2020-01-31,"01237","MA","Pittsfield","Berkshire County","Lanesboro",11388,1214,0.0105,-0.0115,-0.0036,1883
2020-01-31,"21028","MD","Baltimore-Columbia-Towson","Harford County","Churchville",11389,1949,0.0146,-0.0038,-0.0045,1178
2020-01-31,"37180","TN","Shelbyville","Bedford County","Unionville",11390,1203,0.0079,0.0194,0.0571,1240
2020-01-31,"43570","OH",,"Williams County","West Unity",11391,947,0.0271,-0.0013,0.02,1108
2020-01-31,"44402","OH","Youngstown-Warren-Boardman","Trumbull County","Bristolville",11392,901,0.0025,0.019,0.1199,1234
2020-01-31,"98856","WA",,"Okanogan County","Twisp",11393,1503,0.0004,-0.0139,0.0437,1265
2020-01-31,"44085","OH","Ashtabula","Ashtabula County","Roaming Shores",11394,850,0.0125,0.0697,-0.0132,1343
2020-01-31,"65325","MO",,"Benton County","Cole Camp",11395,834,0.019,0.0343,0.05,1265
2020-01-31,"86017","AZ","Flagstaff","Coconino County","Munds Park",11396,1780,-0.0029,0.0349,0.0195,2418
2020-01-31,"29487","SC","Charleston-North Charleston","Charleston County","Wadmalaw Island",11397,1625,0.0054,0.0286,-0.104,1049
2020-01-31,"18332","PA","East Stroudsburg","Monroe County","Henryville",11398,1299,0.0019,0.0156,0.0623,1587
2020-01-31,"77046","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",11399,1450,-0.0133,-0.0227,0.0405,2023
2020-01-31,"98244","WA","Bellingham","Whatcom County","Deming",11400,1446,0.0235,0.024,0.0697,2596
2020-01-31,"06455","CT","Hartford-West Hartford-East Hartford","Middlesex County","Middlefield",11401,1470,0.0012,-0.0317,0.0031,1497
2020-01-31,"12531","NY","New York-Newark-Jersey City","Dutchess County","Town of Pawling",11402,1865,-0.0283,-0.0362,-0.0056,1491
2020-01-31,"14543","NY","Rochester","Monroe County","Town Of Rush",11403,1274,-0.0236,-0.0585,-0.052,1314
2020-01-31,"15774","PA","Indiana","Indiana County","Armstrong Township",11404,901,-0.0003,-0.0167,0.0639,1058
2020-01-31,"65072","MO",,"Morgan County","Rocky Mount",11405,857,0.0126,-0.0201,-0.0368,1207
2020-01-31,"77534","TX","Houston-The Woodlands-Sugar Land","Brazoria County","Danbury",11406,1499,0.0008,-0.0235,-0.0515,1017
2020-01-31,"06232","CT","Hartford-West Hartford-East Hartford","Tolland County","Andover",11407,1534,-0.0229,-0.0222,-0.0006,1269
2020-01-31,"72512","AR",,"Izard County","Horseshoe Bend",11408,793,0.0173,-0.0163,-0.1159,1270
2020-01-31,"52253","IA","Cedar Rapids","Linn County","Lisbon",11409,1142,0.0177,0.03,0.0259,1204
2020-01-31,"20623","MD","Washington-Arlington-Alexandria","Prince Georges County","Cheltenham",11410,1975,-0.0261,-0.0077,-0.0271,1006
2020-01-31,"50849","IA",,"Adair County","Greenfield",11411,893,0.0188,0.0219,-0.0036,1155
2020-01-31,"44275","OH","Cleveland-Elyria","Medina County","Spencer",11412,1355,0.0258,0.0254,0.0496,1264
2020-01-31,"24445","VA",,"Bath County","Hot Springs",11413,1221,0.0094,-0.0123,0.0289,1212
2020-01-31,"43469","OH","Fremont","Sandusky County","Woodville",11414,1072,-0.0178,-0.0182,0.0365,1224
2020-01-31,"56278","MN",,"Big Stone County","Ortonville",11415,1176,0.0262,0.0764,0.0264,1060
2020-01-31,"81154","CO",,"Rio Grande County","South Fork",11416,1635,0.0219,0.0537,0.1328,1957
2020-01-31,"49233","MI","Adrian","Lenawee County","Cement City",11417,1010,-0.0138,-0.0229,-0.0258,1317
2020-01-31,"50171","IA",,"Poweshiek County","Montezuma",11418,920,-0.0061,-0.0162,-0.0894,1620
2020-01-31,"20777","MD","Baltimore-Columbia-Towson","Howard County","Highland",11419,3012,-0.0114,-0.0001,0.0328,1227
2020-01-31,"03269","NH","Laconia","Belknap County","Sanbornton",11420,1398,0.0026,-0.05,-0.049,1680
2020-01-31,"79504","TX","Abilene","Callahan County","Baird",11421,1211,0.0094,0.0254,0.009,1078
2020-01-31,"30576","GA",,"Rabun County","Tiger",11422,1284,0.0026,0.0079,0.0384,1734
2020-01-31,"17532","PA","Lancaster","Lancaster County","Martic Township",11423,1230,0.004,0.0128,0.028,1155
2020-01-31,"21813","MD","Salisbury","Worcester County","Bishopville",11424,1482,0.0172,-0.0031,0.0175,1165
2020-01-31,"97136","OR",,"Tillamook County","Rockaway Beach",11425,1582,0.0108,0.0257,0.0527,2774
2020-01-31,"14770","NY","Olean","Cattaraugus County","Town of Portville",11426,757,-0.0086,-0.0014,-0.1895,1010
2020-01-31,"27939","NC","Virginia Beach-Norfolk-Newport News","Currituck County","Grandy",11427,1216,0.0055,0.0377,0.029,1448
2020-01-31,"67439","KS",,"Ellsworth County","Ellsworth",11428,867,-0.0015,-0.0048,0.0502,1287
2020-01-31,"13685","NY","Watertown-Fort Drum","Jefferson County","Sackets Harbor",11429,1201,-0.0053,-0.0391,-0.0214,1157
2020-01-31,"46910","IN",,"Fulton County","Akron",11430,904,-0.0003,-0.0219,0.0169,1199
2020-01-31,"18350","PA","East Stroudsburg","Monroe County","Pocono Pines",11431,1350,-0.0009,-0.0218,0.026,3875
2020-01-31,"95372","CA","Sonora","Tuolumne County","Soulsbyville",11432,1512,0.0078,-0.0195,0.0221,1455
2020-01-31,"17572","PA","Lancaster","Lancaster County","Paradise Township",11433,1164,-0.003,0.0164,0.0549,1009
2020-01-31,"27551","NC",,"Warren County","Macon",11434,1151,-0.0019,0.0039,0.0654,1329
2020-01-31,"26719","WV","Cumberland","Mineral County","Fort Ashby",11435,922,-0.0039,-0.0257,-0.0367,1222
2020-01-31,"95917","CA","Chico","Butte County","Biggs",11436,1415,-0.0075,-0.03,0.1265,1043
2020-01-31,"66409","KS","Topeka","Shawnee County","Berryton",11437,1099,-0.009,-0.0544,-0.0815,1213
2020-01-31,"43787","OH",,"Morgan County","Stockport",11438,863,0.0013,-0.016,0.0193,1131
2020-01-31,"14025","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Town Of Boston",11439,1019,-0.0043,-0.0028,-0.0203,1422
2020-01-31,"67039","KS","Wichita","Butler County","Douglass",11440,808,-0.0102,-0.0284,-0.0262,1352
2020-01-31,"55353","MN","St. Cloud","Stearns County","Kimball",11441,1232,0.019,0.0694,0.1276,1166
2020-01-31,"65770","MO","Springfield","Greene County","Walnut Grove",11442,814,0.0192,0.0291,0.0806,1192
2020-01-31,"68069","NE","Omaha-Council Bluffs","Douglas County","Waterloo",11443,1235,0.0203,0.0253,0.0017,1349
2020-01-31,"83101","WY",,"Lincoln County","Kemmerer",11444,1006,-0.0105,-0.0456,-0.0045,1261
2020-01-31,"04679","ME",,"Hancock County","Southwest Harbor",11445,1490,0.0133,0.0258,0.1726,1065
2020-01-31,"22567","VA",,"Orange County","Unionville",11446,1223,-0.0123,-0.0277,0.0547,1010
2020-01-31,"50212","IA","Boone","Boone County","Ogden",11447,721,-0.0053,0.0299,-0.0454,1261
2020-01-31,"43348","OH","Bellefontaine","Logan County","Russells Point",11448,822,0.0039,0.0029,0.0161,1616
2020-01-31,"12138","NY","Albany-Schenectady-Troy","Rensselaer County","Petersburg",11449,1117,-0.0139,-0.0312,-0.048,1259
2020-01-31,"20664","MD","Washington-Arlington-Alexandria","Charles County","Newburg",11450,1821,0.0225,0.0244,0.0188,1270
2020-01-31,"59758","MT","Bozeman","Gallatin County","West Yellowstone",11451,1626,0.0283,-0.0166,-0.0501,1248
2020-01-31,"99587","AK","Anchorage","Anchorage Borough","Anchorage",11452,1705,0.0059,0.0098,0.0074,1673
2020-01-31,"03827","NH","Boston-Cambridge-Newton","Rockingham County","East Kingston",11453,2042,-0.0075,0.0118,-0.004,1296
2020-01-31,"80644","CO","Greeley","Weld County","Kersey",11454,1606,-0.0025,-0.0576,0.0042,1135
2020-01-31,"95329","CA",,"Mariposa County","La Grange",11455,1539,-0.0198,0.0103,0.0465,1768
2020-01-31,"67467","KS","Salina","Ottawa County","Minneapolis",11456,907,0.0137,0.0137,0.0422,1223
2020-01-31,"10968","NY","New York-Newark-Jersey City","Rockland County","Orangetown",11457,2336,-0.0039,0.0063,0.0641,1531
2020-01-31,"50423","IA",,"Hancock County","Britt",11458,790,0.0084,-0.0145,-0.0004,1222
2020-01-31,"66619","KS","Topeka","Shawnee County","Topeka",11459,889,-0.0132,-0.0053,-0.076,1156
2020-01-31,"46741","IN","Fort Wayne","Allen County","Grabill",11460,1102,-0.0251,-0.0033,-0.022,1185
2020-01-31,"44491","OH","Youngstown-Warren-Boardman","Trumbull County","West Farmington",11461,912,0.001,-0.0024,0.0813,1254
2020-01-31,"55614","MN",,"Lake County","Silver Bay",11462,1338,0.0177,0.0903,0.0691,1413
2020-01-31,"13691","NY","Watertown-Fort Drum","Jefferson County","Town of Theresa",11463,1214,-0.0012,0.0258,0.0309,1349
2020-01-31,"44688","OH","Canton-Massillon","Stark County","Waynesburg",11464,782,-0.0058,-0.0239,0.0403,1033
2020-01-31,"52591","IA",,"Keokuk County","Sigourney",11465,796,0.0165,0.0136,-0.0079,1192
2020-01-31,"27842","NC","Roanoke Rapids","Northampton County","Henrico",11466,1257,-0.0117,-0.0037,0.0358,1520
2020-01-31,"26261","WV",,"Nicholas County","Richwood",11467,758,-0.0106,-0.027,-0.0455,1152
2020-01-31,"76245","TX","Sherman-Denison","Grayson County","Gordonville",11468,1135,-0.0178,-0.0103,0.0241,1129
2020-01-31,"30731","GA","Summerville","Chattooga County","Menlo",11469,1060,-0.0231,-0.0323,0.0687,1107
2020-01-31,"43314","OH","Marion","Marion County","Caledonia",11470,968,0.0081,-0.045,0.0213,1086
2020-01-31,"67333","KS","Coffeyville","Montgomery County","Caney",11471,784,-0.0059,-0.0004,0.0569,1158
2020-01-31,"50665","IA",,"Butler County","Parkersburg",11472,989,0.0078,0.0096,0.0302,1185
2020-01-31,"62257","IL","St. Louis","Saint Clair County","Marissa",11473,816,-0.0109,-0.017,-0.0367,1004
2020-01-31,"01922","MA","Boston-Cambridge-Newton","Essex County","Newbury",11474,2065,0.0197,0.0295,0.1141,1233
2020-01-31,"76638","TX","Waco","McLennan County","Crawford",11475,1240,-0.0031,0.0073,0.033,1068
2020-01-31,"01083","MA","Worcester","Worcester County","Warren",11476,1349,0.0106,0.0393,0.0368,1341
2020-01-31,"27281","NC","Pinehurst-Southern Pines","Moore County","Foxfire",11477,1104,-0.0013,0.0321,0.0394,1225
2020-01-31,"11959","NY","New York-Newark-Jersey City","Suffolk County","Quogue",11478,25994,-0.0251,-0.009,-0.0077,2373
2020-01-31,"56373","MN",,"Morrison County","Royalton",11479,1359,0.0204,0.0452,0.0378,1180
2020-01-31,"46982","IN","Warsaw","Kosciusko County","Silver Lake",11480,1049,-0.0074,-0.004,-0.0073,1139
2020-01-31,"18325","PA","East Stroudsburg","Monroe County","Barrett Township",11481,1303,-0.0047,-0.0119,0.0228,1688
2020-01-31,"50841","IA",,"Adams County","Corning",11482,810,0.0147,0.0135,-0.0056,1318
2020-01-31,"66402","KS","Topeka","Shawnee County","Auburn",11483,1047,0.0185,0.0249,-0.0886,1072
2020-01-31,"28618","NC","Boone","Watauga County","Deep Gap",11484,1443,0.0079,0.0628,0.0858,1323
2020-01-31,"23885","VA","Richmond","Dinwiddie County","Sutherland",11485,1308,0.0048,-0.0154,0.0216,1095
2020-01-31,"26547","WV","Morgantown","Preston County","Reedsville",11486,905,-0.0095,-0.0202,0.0017,1202
2020-01-31,"68372","NE","Lincoln","Lancaster County","Hickman",11487,1151,-0.0142,0.0167,-0.0295,1200
